"human","ncbi","mlog10QvalxFC","ENTREZID"
"ADAMTS2","LOC107387186",-1.81387694488676,"9509"
"ADAMTS2","LOC107375858",-0.0105737005147873,"9509"
"ADAMTS3","adamts3",-0.222824083893626,"9508"
"ADAMTS5","adamts5",-6.39352940238499e-05,"11096"
"ADAMTS6","adamts6",0.0165249059767367,"11174"
"ADAMTS7","LOC107381755",-2.51221141853172,"11173"
"ADAMTS8","adamts8",-0.0293942947562831,"11095"
"ADAMTS9","adamts20",-0.0591190963716302,"56999"
"ADAMTS9","adamts9",-0.02088816429946,"56999"
"ADAMTSL1","adamtsl1",1.01723100506059,"92949"
"ADAMTSL2","adamtsl2",-0.207708867214581,"9719"
"ADAMTSL5","adamtsl5",0.00218821382486347,"339366"
"ADAP1","LOC107397365",0.0140082769305647,"11033"
"ADAP1","LOC107388258",0.0131511502691092,"11033"
"ADAP1","LOC107376464",0.116535560676427,"11033"
"ADAP2","LOC107382320",0.0187618722660125,"55803"
"ADAR","LOC107379542",0.0648730739764505,"103"
"ADARB1","LOC107384512",0.0715298256429982,"104"
"ADARB1","LOC107389392",0.00408178400817189,"104"
"ADAT1","adat1",-0.0785942605926892,"23536"
"ADAT2","adat2",0.00408178400817189,"134637"
"ADAT3","adat3",-0.0328499931325055,"113179"
"ADCK1","adck1",0.0203442603083393,"57143"
"ADCK2","adck2",0.00375756053241423,"90956"
"ADCK5","adck5",-0.0135758923779697,"203054"
"ADCY1","LOC107393050",0.00128535785453632,"107"
"ADCY2","LOC107378756",0.149462893603694,"108"
"ADCY2","adcy7",-0.0829082438621022,"108"
"ADCY2","LOC107376988",0.0310938581658511,"108"
"ADCY2","LOC107383184",-0.214596444060491,"108"
"ADCY5","adcy5",0.024029105364913,"111"
"ADCY6","adcy6",-7.74479617587554e-05,"112"
"ADCY6","LOC107390847",-0.00277997452341605,"112"
"ADCY8","LOC107377600",0.00251715253302442,"114"
"ADCY8","adcy8",0.0721027924966103,"114"
"ADCY9","LOC107390534",-0.0317894822621173,"115"
"ADCY9","adcy9",0.00526807952400485,"115"
"ADCYAP1","LOC107383779",0.00023313018871502,"116"
"ADCYAP1","adcyap1",0.380332315983657,"116"
"ADCYAP1R1","LOC107383802",-0.0692661990400064,"117"
"ADD1","add1",-0.0274284604114555,"118"
"ADD2","LOC107393523",0.02088816429946,"119"
"ADD3","LOC107395483",-0.0214403630075657,"120"
"ADD3","add3",0.0611735308551416,"120"
"ADGRA2","adgra2",-0.0816609609019763,"25960"
"ADGRA3","adgra3",-0.053210939547051,"166647"
"ADGRB1","LOC107395265",0.00647763392632375,"575"
"ADGRB3","adgrb3",0.00012587275372647,"577"
"ADGRD1","adgrd1",-0.161646070783622,"283383"
"ADGRD2","LOC107392622",-0.0388584480305697,"347088"
"ADGRE5","LOC107378310",-0.0953570586337671,"976"
"ADGRE5","LOC107390510",-0.387265502335218,"976"
"ADGRF3","LOC107391992",0.0522629046068141,"165082"
"ADGRF5","LOC107393471",-0.0226451422942288,"221395"
"ADGRG2","LOC107386403",0.427016500409461,"10149"
"ADGRG3","LOC107372360",0.279493411118751,"222487"
"ADGRG4","LOC107389748",0.228829424199982,"139378"
"ADGRG6","LOC107382000",0.00116857926578774,"57211"
"ADGRG6","adgrg6",0.0187618722660125,"57211"
"ADGRG6","LOC107397294",0.034296129769654,"57211"
"ADGRL1","LOC107390457",0.10164180058131,"22859"
"ADGRL1","LOC107378309",0.0715298256429982,"22859"
"ADGRL2","LOC107383893",-0.0376860284684428,"23266"
"ADGRL2","adgrl2",0.0804254794700561,"23266"
"ADGRL3","LOC107382177",0.0056561378182222,"23284"
"ADGRL3","LOC107377409",-6.39352940238499e-05,"23284"
"ADGRL4","LOC107382281",0.0659547258101968,"64123"
"ADGRL4","adgrl4",-0.0517927659880391,"64123"
"ADGRV1","adgrv1",-0.0170080081398968,"84059"
"ADH5","LOC107392604",-0.0045366806334794,"128"
"ADH5","LOC107379637",0.00012587275372647,"128"
"ADH5","LOC107392602",0.320286526290552,"128"
"ADHFE1","LOC107372658",0.00526807952400485,"137872"
"ADHFE1","LOC107395287",0.0437647895363961,"137872"
"ADI1","adi1",0.251355806059258,"55256"
"ADIPOR1","LOC107385668",0.0206151782497758,"51094"
