"human","ncbi","mlog10QvalxFC","ENTREZID"
"MAD2L1","mad2l1",-0.505277104026956,"4085"
"MAD2L1BP","mad2l1bp",-0.577504901782138,"9587"
"MAD2L2","mad2l2",0.00343428834989954,"10459"
"MADD","madd",0.107745512421442,"8567"
"MAEA","maea",-0.513461800557856,"10296"
"MAF","mafb",1.95287197343142,"4094"
"MAF1","maf1",-0.991607168372025,"84232"
"MAFA","mafa",0.187708914436296,"389692"
"MAFB","maf",-0.133832229297575,"9935"
"MAFB","LOC107381304",-0.668622836376756,"9935"
"MAFB","LOC107385867",1.84019898037904,"9935"
"MAFG","LOC107376449",0.00910588675430694,"4097"
"MAFG","mafg",0.0152646983175651,"4097"
"MAFK","maff",0.125305899168623,"7975"
"MAFK","mafk",0.565382443908199,"7975"
"MAG","LOC107388499",0.807750933115301,"4099"
"MAG","LOC107395650",0.633093067402505,"4099"
"MAG","mag",-2.30276530601817,"4099"
"MAGI1","LOC107391138",-0.000163318010871247,"9223"
"MAGI1","LOC107391474",0.15297493589489,"9223"
"MAGI1","magi1",0.18177610301154,"9223"
"MAGI2","LOC107391472",-0.16923257936152,"9863"
"MAGI2","magi2",0.348153408866323,"9863"
"MAGI2","LOC107388929",0.00642831476213103,"9863"
"MAGI3","LOC107385006",0.247457479624778,"260425"
"MAGI3","LOC107390499",0.516461423638026,"260425"
"MAGI3","LOC107390412",0.305149960464861,"260425"
"MAGOHB","LOC107387361",-0.231153962595929,"55110"
"MAGT1","magt1",-0.0906665679554554,"84061"
"MAK","mak",0.825615939199682,"4117"
"MAK16","mak16",-0.0988484652398445,"84549"
"MAL","LOC107375883",0.719839001686078,"4118"
"MAL2","mal2",0.234181188592612,"114569"
"MALSU1","malsu1",-0.644484837693212,"115416"
"MALT1","LOC107393176",0.892174876100046,"10892"
"MALT1","LOC107388789",0.423212027372753,"10892"
"MALT1","malt1",0.451245356915208,"10892"
"MAMDC2","mamdc2",-0.922895769666907,"256691"
"MAMDC4","mamdc4",0.137772969645378,"158056"
"MAML1","maml1",0.031751996603901,"9794"
"MAML2","maml2",1.82626078894179,"84441"
"MAML3","maml3",-0.0237102968691894,"55534"
"MAN1A1","LOC107377742",-0.082704977083961,"4121"
"MAN1A2","man1a2",-0.0231954312160446,"10905"
"MAN1A2","LOC107395482",0.00237985942396318,"10905"
"MAN1B1","LOC107375120",0.00101408444035835,"11253"
"MAN1B1","LOC107375119",0.346448360253542,"11253"
"MAN1C1","LOC107379332",-0.467840439487165,"57134"
"MAN2A2","man2a2",0.790176819218842,"4122"
"MAN2B1","man2b1",0.122449313392323,"4125"
"MAN2B2","man2b2",0.00375813203619359,"23324"
"MAN2C1","man2c1",0.232016183852188,"4123"
"MANBA","manba",1.26664424878914,"4126"
"MANBAL","manbal",-0.132634563041801,"63905"
"MANEA","LOC107392157",-0.0369063229106373,"79694"
"MANEAL","maneal",0.056132060980672,"149175"
"MANEAL","LOC107383223",-0.185097796773503,"149175"
"MANF","manf",-0.123301835160175,"7873"
"MANSC1","mansc1",0.0111390574889741,"54682"
"MANSC4","mansc4",0.000872612340212049,"100287284"
"MAOA","maob",-0.0627861214920458,"4128"
"MAOA","LOC107396981",0.275518696190268,"4128"
"MAOA","LOC107396270",-0.000416077632016394,"4128"
"MAP10","map10",-0.000318581518953665,"54627"
"MAP1A","LOC107395419",-0.00499589966085812,"4130"
"MAP1A","map1a",-0.106703901943618,"4130"
"MAP1B","map1b",-0.214767375180088,"4131"
"MAP1B","LOC107392141",0.232880563806215,"4131"
"MAP1B","LOC107380823",0.0909008497898428,"4131"
"MAP1LC3B","map1lc3a",-0.227300591620545,"81631"
"MAP1LC3B","map1lc3b",-0.00421460256600326,"81631"
"MAP1LC3C","map1lc3c",-0.0240223951415387,"440738"
"MAP1LC3C","LOC107377360",0.884338251644288,"440738"
"MAP1S","map1s",0.197233444133048,"55201"
"MAP2","LOC107377230",-0.00267758044722483,"4133"
"MAP2","map2",-0.0112738164682448,"4133"
"MAP2K1","map2k1",0.00965452344303475,"5604"
"MAP2K2","map2k2",-0.0109386316060115,"5605"
"MAP2K4","map2k4",-0.0279562026932247,"6416"
"MAP2K4","LOC107397353",-0.537038374397194,"6416"
"MAP2K5","map2k5",-0.0106745839328174,"5607"
"MAP2K6","LOC107387425",0.00139495603237903,"5608"
"MAP2K6","LOC107378273",-0.0491251786029174,"5608"
"MAP2K7","map2k7",0.0333765289728866,"5609"
"MAP3K10","map3k10",0.31566949628922,"4294"
"MAP3K12","LOC107391116",-0.0609423565319105,"7786"
"MAP3K12","map3k12",-0.022991333301499,"7786"
"MAP3K13","LOC107390127",0.484146093523537,"9175"
"MAP3K14","LOC107378477",1.30993928776413,"9020"
"MAP3K15","map3k15",0.126171169008281,"389840"
"MAP3K2","map3k2",0.479854116073193,"10746"
"MAP3K3","map3k3",1.08881429803146,"4215"
"MAP3K3","LOC107382822",0.974675525645285,"4215"
"MAP3K4","map3k4",0.0721157619978393,"4216"
"MAP3K5","LOC107379353",0.398925468114833,"4217"
"MAP3K5","map3k5",1.21305866769998,"4217"
"MAP3K7","map3k7",0.446484735263637,"6885"
"MAP3K7CL","map3k7cl",-0.944991079020554,"56911"
"MAP3K8","map3k8",0.997708470439118,"1326"
"MAP3K9","map3k9",-0.0311399753131666,"4293"
"MAP3K9","LOC107376748",1.35751417793136,"4293"
"MAP4","LOC107384193",0.209483089167354,"4134"
"MAP4K2","map4k2",-0.00139495603237903,"5871"
"MAP4K3","map4k3",0.0145515903655765,"8491"
"MAP4K4","LOC107385580",0.69995469893512,"9448"
"MAP4K5","map4k5",0.066769288648952,"11183"
"MAP4K5","LOC107374610",0.0240223951415387,"11183"
"MAP4K5","LOC107379771",0.820331099881494,"11183"
"MAP6","LOC107380080",-1.42093417678572,"4135"
"MAP6","LOC107391678",1.29338092312983,"4135"
"MAP6","map6",-1.66944787043631,"4135"
"MAP6D1","map6d1",-0.585690232251076,"79929"
"MAP7","LOC107374525",3.02951985041516e-07,"9053"
"MAP7","LOC107391959",1.18344975999877,"9053"
"MAP7D1","LOC107395443",0.000270169978407562,"55700"
"MAP7D1","map7d1",0.0478547214737234,"55700"
"MAP7D2","LOC107383117",0.298442751308385,"256714"
"MAP7D2","LOC107386415",0.745032680997019,"256714"
"MAP7D2","map7d3",1.03996595397921,"256714"
"MAP9","map9",-0.074781974610744,"79884"
"MAPK1","LOC107386038",-0.000540176612069292,"5594"
"MAPK10","mapk10",0.0842605316973873,"5602"
"MAPK11","LOC107397053",-0.123017237970255,"5600"
"MAPK12","LOC107397054",2.73484057045508,"6300"
"MAPK13","LOC107391292",-0.15297493589489,"5603"
"MAPK14","LOC107390818",1.15167448177771,"1432"
"MAPK14","LOC107385560",1.78692481177943,"1432"
"MAPK15","mapk15",0.00875007863940915,"225689"
"MAPK3","LOC107376681",0.0108061532990206,"5595"
"MAPK6","mapk6",-0.305149960464861,"5597"
"MAPK7","mapk7",0.705594024841081,"5598"
"MAPK8","mapk8",-0.110112825766256,"5599"
"MAPK8","LOC107388204",-0.000527014199247307,"5599"
"MAPK8IP1","mapk8ip1",-0.00103255009578039,"9479"
"MAPK8IP1","LOC107389136",0.283350733333257,"9479"
"MAPK8IP2","mapk8ip2",0.0520582680238897,"23542"
"MAPK8IP3","mapk8ip3",7.85621164607419e-05,"23162"
"MAPK8IP3","LOC107379690",0.728487337252713,"23162"
"MAPK9","LOC107375912",-0.167836462246496,"5601"
"MAPKAP1","mapkap1",0.0019164173682282,"79109"
"MAPKAPK2","mapkapk2",0.0492854123181587,"9261"
"MAPKAPK3","LOC107385717",0.83199141668268,"7867"
"MAPKAPK3","LOC107384936",1.0211566722683,"7867"
"MAPKAPK5","mapkapk5",0.0787881314197167,"8550"
"MAPKBP1","mapkbp1",-0.00143876433806925,"23005"
"MAPRE1","mapre1",-1.14078007008348,"22919"
"MAPRE2","mapre2",-0.347016065795317,"10982"
"MAPRE3","mapre3",-2.19831592076106,"22924"
"MAPRE3","LOC107392001",-1.43389937730216,"22924"
"MAPT","LOC107395846",-0.0066780316355618,"4137"
"MAPT","LOC107387288",-0.834124766176881,"4137"
"MARCKSL1","marcks",-5.18968357703415,"65108"
"MARCKSL1","LOC107397147",-2.96370800228452,"65108"
"MARCKSL1","marcksl1",-0.604835168462144,"65108"
"MARCO","marco",1.20171124930828,"8685"
"MARK1","mark1",-0.00585031396502281,"4139"
"MARK2","mark2",0.0101573579308945,"2011"
"MARK3","mark3",0.0475402669145815,"4140"
"MARK3","LOC107377897",-0.250626657922959,"4140"
"MARK4","LOC107373783",0.13293332643003,"57787"
"MARK4","LOC107386318",0.00552692554833505,"57787"
"MARK4","mark4",-0.209886456019459,"57787"
"MARK4","LOC107373782",0.306190922238751,"57787"
"MARS2","mars2",-0.529350002674342,"92935"
"MARVELD1","marveld1",-0.537811595848966,"83742"
"MARVELD2","marveld2",1.16127363165738,"153562"
"MARVELD3","marveld3",-0.133232525034258,"91862"
"MARVELD3","LOC107393042",0.214357766065449,"91862"
"MAST1","LOC107382304",-0.158610026336583,"22983"
"MAST1","LOC107376225",1.43227353118877,"22983"
"MAST2","LOC107396161",0.000855706847325707,"23139"
"MAST2","LOC107396162",1.07320081629382,"23139"
"MAST2","LOC107384482",0.0611252082702518,"23139"
"MAST3","mast3",-0.000941961581091371,"23031"
"MAST4","mast4",0.248812363803525,"375449"
"MAST4","LOC107380804",-0.000170568970818144,"375449"
"MASTL","mastl",-0.0530591265154029,"84930"
"MAT1A","LOC107375711",0.00124722828762409,"4143"
"MAT1A","LOC107374806",-0.0159150196527635,"4143"
"MAT2A","LOC107372920",1.48170171343042,"4144"
"MAT2A","mat2a",-0.201523907728286,"4144"
"MAT2B","mat2b",-0.265937429598637,"27430"
"MATK","matk",-0.0225862947729304,"4145"
"MATN3","LOC107377664",0.0288783918611505,"4148"
"MATR3","LOC107376895",-0.0132574512620755,"9782"
"MATR3","matr3",0.0697079393327522,"9782"
"MATR3","LOC107380970",-0.0371762641946176,"9782"
"MAU2","mau2",0.0867419354561914,"23383"
"MAVS","LOC107391890",0.467840439487165,"57506"
"MAX","LOC107377824",-0.00892699194267074,"4149"
"MAX","LOC107374062",0.233313564336985,"4149"
"MAX","LOC107392435",0.0973719669889336,"4149"
"MAZ","LOC107394985",-0.03350349581855,"4150"
"MAZ","maz",0.0333765289728866,"4150"
"MB","LOC107382316",-0.130851102581568,"4151"
"MB21D2","mb21d2",-2.73126744012964e-06,"151963"
"MB21D2","LOC107376923",0.0585959112732755,"151963"
"MBD1","LOC107385851",0.268311169803719,"4152"
"MBD2","LOC107375055",-0.00229418942034392,"8932"
"MBD3","LOC107393299",-0.517213284783382,"53615"
"MBD3","LOC107384146",-1.85422657618363,"53615"
"MBD5","mbd5",-0.0134061455237303,"55777"
"MBD5","mbd6",0.201131325655881,"55777"
"MBIP","mbip",-0.561382786396516,"51562"
"MBLAC1","mblac1",0.101089751319017,"255374"
"MBLAC2","mblac2",-1.4535260037975,"153364"
"MBNL1","mbnl1",0.143038788485007,"4154"
"MBNL1","LOC107384033",3.48726999238739,"4154"
"MBNL2","mbnl2",0.280887146974674,"10150"
"MBNL2","LOC107389970",0.000872612340212049,"10150"
"MBNL3","LOC107378243",0.235050979892317,"55796"
"MBOAT1","mboat1",-0.59729044527759,"154141"
"MBOAT2","LOC107372516",-0.0892688841317589,"129642"
"MBOAT2","mboat2",0.0230932504908542,"129642"
"MBOAT7","mboat7",0.0513974897641938,"79143"
"MBP","LOC107378933",-1.73494763639118,"4155"
"MBP","LOC107378934",-5.58096253540434e-05,"4155"
"MBP","LOC107394899",-0.73623908838789,"4155"
"MBTD1","LOC107374298",-0.482712412247692,"54799"
"MBTD1","LOC107396702",0.182143217953457,"54799"
"MBTD1","LOC107390307",1.11789640819647,"54799"
"MBTPS1","LOC107395794",-0.100839140755981,"8720"
"MBTPS1","mbtps1",0.00503903251043995,"8720"
"MBTPS2","mbtps2",-0.520228568695167,"51360"
"MC1R","mc1r",-0.0709054899082794,"4157"
"MC4R","LOC107383086",0.0012268327963751,"4160"
"MC5R","LOC107378820",-0.0140103862983787,"4161"
"MCAM","LOC107387220",-0.123586856076913,"4162"
"MCAM","LOC107379392",0.0741613314148721,"4162"
"MCAM","mcam",0.345314878717373,"4162"
"MCAT","mcat",-0.701830767695621,"27349"
