"human","ncbi","mlog10QvalxFC","ENTREZID"
"ACTN2","actn3",-0.0949423722856087,"88"
"ACTN4","actn4",0.047383512029783,"81"
"ACTR10","actr10",-0.00869154678343427,"55860"
"ACTR1B","LOC107396565",-0.567792087142622,"10120"
"ACTR2","actr2",-0.104383825203045,"10097"
"ACTR2","LOC107377040",-0.357345335589497,"10097"
"ACTR3","LOC107382736",-0.0593118540007053,"10096"
"ACTR3","LOC107373242",-0.863329501125005,"10096"
"ACTR3","LOC107377239",-1.00138304749155,"10096"
"ACTR5","actr5",-0.0121721529992122,"79913"
"ACTR6","actr6",0.362003829948778,"64431"
"ACTR8","actr8",-0.118798893430606,"93973"
"ACVR1","acvr1",0.180677692164083,"90"
"ACVR1","LOC107392117",0.192622640641743,"90"
"ACVR1","LOC107390883",1.01991210021235,"90"
"ACVR1B","acvr1b",-0.864425737907243,"91"
"ACVR1C","acvr1c",-0.00751266263339406,"130399"
"ACVR2A","acvr2a",-0.0231954312160446,"92"
"ACVR2B","LOC107383557",-0.427796470975405,"93"
"ACY1","acy1",0.0481704376461267,"95"
"ACY3","LOC107377364",-0.0679353225669011,"91703"
"ACYP1","acyp1",-6.89895239806186e-05,"97"
"ACYP1","LOC107396546",0.00729889697699564,"97"
"ADA","ada",-0.0505787528740854,"100"
"ADAD2","adad2",3.05325443252658,"161931"
"ADAL","adal",0.123017237970255,"161823"
"ADAM10","LOC107388626",-0.552655416613517,"102"
"ADAM10","adam10",0.0220858954193738,"102"
"ADAM11","LOC107395130",-0.769868606228033,"4185"
"ADAM11","LOC107387859",-1.40806357745442,"4185"
"ADAM12","LOC107387781",-0.47205586609318,"8038"
"ADAM12","adam15",0.216411043882582,"8038"
"ADAM12","adam12",-0.700892270594031,"8038"
"ADAM17","adam17",0.00441320431680811,"6868"
"ADAM17","LOC107377926",-0.0363699722892234,"6868"
"ADAM19","adam19",-1.34201925635747,"8728"
"ADAM22","adam22",-1.6547678922555,"53616"
"ADAM23","adam23",-0.952051531628693,"8745"
"ADAM28","adam32",0.388998290094229,"10863"
"ADAM8","LOC107387480",-0.00139495603237903,"101"
"ADAM8","adam8",-0.211099666000564,"101"
"ADAM9","adam9",-0.091605989472688,"8754"
"ADAMTS1","adamts1",-0.77591972182955,"9510"
"ADAMTS10","LOC107392874",-0.15134283524268,"81794"
"ADAMTS12","LOC107394283",-0.318337769588268,"81792"
"ADAMTS13","adamts13",0.0065775144175031,"11093"
"ADAMTS14","adamts14",-0.54793645710335,"140766"
"ADAMTS15","LOC107386475",-0.0648536275285283,"170689"
"ADAMTS15","LOC107380757",-0.00756663937990575,"170689"
"ADAMTS18","adamts18",-0.316201915942868,"170692"
"ADAMTS2","LOC107375858",-0.270220489590965,"9509"
"ADAMTS2","LOC107387186",-0.54715279371986,"9509"
"ADAMTS3","adamts3",-0.00789501441817196,"9508"
"ADAMTS5","adamts5",-0.00548154995852121,"11096"
"ADAMTS6","adamts6",-0.0357061339199209,"11174"
"ADAMTS7","LOC107381755",-2.43690975947938,"11173"
"ADAMTS8","adamts8",0.0264951536514959,"11095"
"ADAMTS9","adamts20",-0.0216902750430103,"56999"
"ADAMTS9","adamts9",0.0363699722892235,"56999"
"ADAMTSL1","adamtsl1",-0.0158328783363473,"92949"
"ADAMTSL2","adamtsl2",-0.163693561358921,"9719"
"ADAMTSL5","adamtsl5",-0.0366375596698728,"339366"
"ADAP1","LOC107388258",-1.20171124930827,"11033"
"ADAP1","LOC107397365",0.0146298623026328,"11033"
"ADAP1","LOC107376464",-0.321560126871548,"11033"
"ADAP2","LOC107382320",0.0243368860748275,"55803"
"ADAR","adar",-0.0367717941713511,"103"
"ADAR","LOC107379542",-0.0446154381107926,"103"
"ADARB1","LOC107384512",0.0259454749179481,"104"
"ADARB1","LOC107389392",-0.0440139850443547,"104"
"ADARB2","adarb2",-0.00789501441817196,"105"
"ADAT1","adat1",-0.134132735660614,"23536"
"ADAT2","adat2",0.000651540334323042,"134637"
"ADAT3","adat3",0.0937421313745535,"113179"
"ADCK1","adck1",-0.255662036296204,"57143"
"ADCK2","adck2",-1.15852465751684,"90956"
"ADCK5","adck5",-0.185841360976556,"203054"
"ADCY1","LOC107393050",-1.11389551446902,"107"
"ADCY1","LOC107383914",-0.0289949107237919,"107"
"ADCY2","LOC107376988",-0.0151045424690138,"108"
"ADCY2","adcy7",-0.000806023406726389,"108"
"ADCY2","LOC107383184",0.158274852955437,"108"
"ADCY2","LOC107378756",0.0308971452536311,"108"
"ADCY3","adcy3",-0.367886076099654,"109"
"ADCY5","adcy5",-0.0671565753642824,"111"
"ADCY6","LOC107390847",0.178856764317527,"112"
"ADCY6","adcy6",-0.0170907223449676,"112"
"ADCY8","LOC107377600",-0.727522635069271,"114"
"ADCY8","adcy8",-0.119634997118071,"114"
"ADCY9","adcy9",-0.273101747987926,"115"
"ADCY9","LOC107390534",0.0450697763498959,"115"
"ADCYAP1","LOC107383779",-0.228580217726753,"116"
"ADCYAP1","adcyap1",-0.130851102581568,"116"
"ADCYAP1R1","LOC107393069",-0.50675824275032,"117"
"ADCYAP1R1","LOC107383802",-0.708426219953493,"117"
"ADD1","add1",-1.30540675037277,"118"
"ADD2","LOC107393523",-0.212724549684176,"119"
"ADD3","LOC107395483",-0.00258629318848835,"120"
"ADD3","add3",0.584867943481022,"120"
"ADGRA1","LOC107395950",0.0456799063579491,"84435"
"ADGRA1","adgra1",-0.0197742374224842,"84435"
"ADGRA2","adgra2",0.00429344681757638,"25960"
"ADGRA3","adgra3",0.00146093627496065,"166647"
"ADGRB1","LOC107395204",0.205876029783872,"575"
"ADGRB1","adgrb1",-0.0824842403685284,"575"
"ADGRB1","LOC107373853",0.00124722828762409,"575"
"ADGRB1","LOC107395265",-0.0939814062375831,"575"
"ADGRB2","adgrb2",-0.0194956748204013,"576"
"ADGRB3","LOC107395264",-0.241200477859558,"577"
"ADGRB3","adgrb3",0,"577"
"ADGRD1","adgrd1",0.369070448988555,"283383"
"ADGRD2","adgrd2",-0.134132735660614,"347088"
"ADGRE5","LOC107378310",0.281378691598739,"976"
"ADGRE5","LOC107390510",0.00194220567653539,"976"
"ADGRF3","LOC107391992",0.572633612161542,"165082"
"ADGRG2","LOC107392472",0.860047078804819,"10149"
"ADGRG2","adgrg2",-0.67864433757331,"10149"
"ADGRG3","LOC107372360",0.0523905930672843,"222487"
"ADGRG3","LOC107392471",0.983113436587211,"222487"
"ADGRG4","LOC107386730",0.531648161149101,"139378"
"ADGRG4","LOC107386724",2.48055401382148,"139378"
"ADGRG4","LOC107389748",0.000427737470446836,"139378"
"ADGRG6","LOC107382000",-1.0513790137101,"57211"
"ADGRG6","adgrg6",0.0441638850907954,"57211"
"ADGRL1","LOC107390457",-0.00417547799814441,"22859"
"ADGRL1","LOC107378309",-0.205080124831601,"22859"
"ADGRL2","adgrl2",-0.771881725237173,"23266"
"ADGRL2","LOC107383893",-0.771881725237173,"23266"
"ADGRL3","LOC107382177",-0.288822417343522,"23284"
"ADGRL3","LOC107377409",-0.111976871773686,"23284"
"ADGRL3","LOC107373076",-0.0570045451854293,"23284"
"ADGRL4","LOC107382281",0.0594916766638949,"64123"
"ADGRL4","adgrl4",1.12056987826226,"64123"
"ADGRV1","adgrv1",-0.20747401036481,"84059"
"ADH5","LOC107392604",0.368477931474148,"128"
"ADH5","LOC107379637",0.000567005573337712,"128"
"ADH5","LOC107392602",0.0711063167062342,"128"
"ADHFE1","LOC107372658",0.056132060980672,"137872"
"ADHFE1","LOC107395287",0.167836462246496,"137872"
"ADI1","adi1",1.16402770638333,"55256"
"ADIPOR1","LOC107385668",-0.125305899168623,"51094"
"ADIPOR2","LOC107385000",-0.00441320431680808,"79602"
"ADK","LOC107373589",0.131740880659621,"132"
"ADK","adk",-0.00133057932948282,"132"
"ADK","LOC107387556",-0.0318752509073715,"132"
"ADM","adm",0.228455290041299,"133"
"ADM","LOC107373688",0.00724598974346054,"133"
"ADM2","adm2",0.200347688637586,"79924"
"ADNP","adnp",-0.750938198134408,"23394"
"ADNP","LOC107385864",-0.017696714027911,"23394"
"ADNP2","adnp2",-0.865523024074365,"22850"
"ADO","LOC107373913",0.0141638221314198,"84890"
"ADO","ado",-1.10328089685382,"84890"
