"human","ncbi","mlog10QvalxFC","ENTREZID"
"ADAMTS2","LOC107387186",-1.23452229713392,"9509"
"ADAMTS2","LOC107375858",-0.875218754363636,"9509"
"ADAMTS3","adamts3",-0.15344910890411,"9508"
"ADAMTS5","adamts5",-0.0301120495261042,"11096"
"ADAMTS6","adamts6",-0.0336119304159758,"11174"
"ADAMTS7","LOC107381755",-2.30040576739916,"11173"
"ADAMTS8","adamts8",0.0306356624100379,"11095"
"ADAMTS9","adamts9",-0.250786932348141,"56999"
"ADAMTS9","adamts20",-0.0199044616612979,"56999"
"ADAMTSL1","adamtsl1",-0.0747025898788611,"92949"
"ADAMTSL2","adamtsl2",-1.04224698796999,"9719"
"ADAMTSL5","adamtsl5",-0.0146492061927285,"339366"
"ADAP1","LOC107376464",0.379115689973024,"11033"
"ADAP1","LOC107397365",-0.0292085572845725,"11033"
"ADAP1","LOC107388258",0.0620843172468079,"11033"
"ADAP2","LOC107382320",-0.0285731483822012,"55803"
"ADAR","LOC107379542",0.37843546157993,"103"
"ADARB1","LOC107384512",0.0250488699162406,"104"
"ADARB1","LOC107389392",-0.230046895815369,"104"
"ADAT1","adat1",-0.0364614318564696,"23536"
"ADAT2","adat2",2.33275386936887e-05,"134637"
"ADAT3","adat3",-0.00740230071717055,"113179"
"ADCK1","adck1",0.0023231437675214,"57143"
"ADCK2","adck2",-0.0888073177573041,"90956"
"ADCK5","adck5",-0.0427432607205615,"203054"
"ADCY1","LOC107393050",0.000240895965139336,"107"
"ADCY2","LOC107378756",-0.107303248684105,"108"
"ADCY2","adcy7",0.263920638645016,"108"
"ADCY2","LOC107383184",-0.243586767013073,"108"
"ADCY2","LOC107376988",-8.25467332850529e-05,"108"
"ADCY5","adcy5",-0.18775552873909,"111"
"ADCY6","LOC107390847",-0.442495584034187,"112"
"ADCY6","adcy6",0.915842003397814,"112"
"ADCY8","LOC107377600",-0.0666218220310452,"114"
"ADCY8","adcy8",-0.00588041112644576,"114"
"ADCY9","adcy9",-0.158151775871442,"115"
"ADCY9","LOC107390534",-0.00337079039481834,"115"
"ADCYAP1","adcyap1",0.0895657879972494,"116"
"ADCYAP1","LOC107383779",0.191249744911758,"116"
"ADCYAP1R1","LOC107383802",-0.0380880918868571,"117"
"ADD1","add1",0.173211751725918,"118"
"ADD2","LOC107393523",0.4402943663975,"119"
"ADD3","add3",0.0788441485450073,"120"
"ADD3","LOC107395483",0.000871477317464359,"120"
"ADGRA2","adgra2",-0.600422846777614,"25960"
"ADGRA3","adgra3",-0.200931187797914,"166647"
"ADGRB1","LOC107395265",-0.010808258345851,"575"
"ADGRB3","adgrb3",-0.00836887960456666,"577"
"ADGRD1","adgrd1",-0.671949255878859,"283383"
"ADGRD2","LOC107392622",-0.372540798534531,"347088"
"ADGRE5","LOC107378310",0.409586108108047,"976"
"ADGRE5","LOC107390510",0.0508776533849323,"976"
"ADGRF3","LOC107391992",0.0341707773344328,"165082"
"ADGRF5","LOC107393471",-0.828985044995997,"221395"
"ADGRG2","LOC107386403",-0.0905834228006321,"10149"
"ADGRG3","LOC107372360",0.0947269439950042,"222487"
"ADGRG4","LOC107389748",0.466462728109188,"139378"
"ADGRG6","LOC107397294",1.10883823488298,"57211"
"ADGRG6","adgrg6",-0.186731047087217,"57211"
"ADGRG6","LOC107382000",-0.0653652123840757,"57211"
"ADGRL1","LOC107390457",-0.0186015863333899,"22859"
"ADGRL1","LOC107378309",0.0074607865581758,"22859"
"ADGRL2","adgrl2",-0.0484160377416378,"23266"
"ADGRL2","LOC107383893",-0.383729541007533,"23266"
"ADGRL3","LOC107373076",0.00147978873568526,"23284"
"ADGRL3","LOC107382177",-0.0285731483822012,"23284"
"ADGRL3","LOC107377409",0.00973864911755064,"23284"
"ADGRL4","adgrl4",0.0637127080459139,"64123"
"ADGRL4","LOC107382281",0.000222166649831991,"64123"
"ADGRV1","adgrv1",-0.139553874892779,"84059"
"ADH5","LOC107392602",-0.00322074229403982,"128"
"ADH5","LOC107392604",0.0357360550102162,"128"
"ADH5","LOC107379637",0.00352452751902968,"128"
"ADHFE1","LOC107395287",-0.0979119675988301,"137872"
"ADHFE1","LOC107372658",-0.00242864855338651,"137872"
"ADI1","adi1",-0.167838271455279,"55256"
"ADIPOR1","LOC107385668",0.157422237913818,"51094"
"ADIPOR2","LOC107385000",0.0696118598964457,"79602"
"ADK","adk",0.0164201887037566,"132"
"ADK","LOC107373589",-0.00388401834098538,"132"
"ADK","LOC107387556",0.0515946776177817,"132"
"ADM","adm",0.0435507367886198,"133"
"ADM2","adm2",1.07301856681375,"79924"
"ADNP","adnp",-0.253777559979977,"23394"
"ADNP","LOC107385864",-0.0261134576878948,"23394"
"ADNP2","adnp2",0.0620862786279789,"22850"
"ADO","LOC107373913",-0.167791438987768,"84890"
"ADO","ado",-0.0442033057631835,"84890"
"ADORA1","LOC107385566",0.00230302882648133,"134"
"ADORA2A","LOC107397223",0.253777559979977,"135"
"ADORA2A","adora2a",-0.00543913125343124,"135"
"ADORA2B","adora2b",0.0499899641127829,"136"
"ADORA3","LOC107390952",0.0973764876954323,"140"
"ADPGK","adpgk",-0.492923467518668,"83440"
"ADPGK","LOC107381177",-0.00683141908614513,"83440"
"ADPRH","LOC107387950",-3.29414517367905e-05,"141"
"ADPRH","LOC107387955",1.01758217709336,"141"
"ADPRHL1","adprhl1",0.10226323110117,"113622"
"ADPRM","LOC107373834",0.0311646349200831,"56985"
"ADPRM","LOC107397354",0.283404952231726,"56985"
"ADRA1A","LOC107393699",0.00588041112644576,"148"
"ADRA1B","adra1b",9.08688423017584e-06,"147"
"ADRA2A","adra2a",0.500905422228686,"150"
"ADRA2B","LOC107394177",-0.0322387472786827,"151"
"ADRB1","LOC107393740",0.514764371208045,"153"
"ADRB2","LOC107372451",-0.00498281973075607,"154"
"ADRB2","LOC107386754",-0.0455261109919271,"154"
"ADRM1","adrm1",2.95514217014528e-05,"11047"
"ADRM1","LOC107389462",-0.00430571732413853,"11047"
"ADSL","adsl",-0.0696118598964457,"158"
"ADTRP","LOC107375385",-0.229111413715604,"84830"
"AEBP1","LOC107395676",-1.24402507614059,"165"
"AEBP1","aebp1",-0.467990577631429,"165"
"AEBP2","LOC107388604",-0.0552723037543898,"121536"
"AEBP2","aebp2",-0.288834384537247,"121536"
"AEN","aen",-0.446181560127183,"64782"
"AEN","isg20l2",-0.136544813150407,"64782"
"AFAP1","afap1",-0.527902805929778,"60312"
"AFAP1L1","LOC107397232",0.0014727950215338,"134265"
"AFAP1L1","LOC107386747",-0.00392512930073588,"134265"
"AFAP1L2","LOC107386140",-0.000526783463827697,"84632"
"AFAP1L2","afap1l2",-0.0419448925112914,"84632"
