"human","ncbi","mlog10QvalxFC","ENTREZID"
"ZFC3H1","zfc3h1",-0.811159186886566,"196441"
"ZFHX2","zfhx2",-0.091956533783461,"85446"
"ZFHX4","zfhx4",-0.00271493162061848,"79776"
"ZFP2","LOC107373786",-0.323556184695329,"80108"
"ZFP2","LOC107376917",0.0246575477436337,"80108"
"ZFP2","LOC107389425",-0.135499066568468,"80108"
"ZFP2","LOC107383710",0.0206152484711146,"80108"
"ZFP2","LOC107376783",-0.00183481773017281,"80108"
"ZFP2","LOC107384780",-0.0212599432544129,"80108"
"ZFP3","LOC107373504",-1.22648428430438,"124961"
"ZFP3","LOC107374437",-0.0124360830227489,"124961"
"ZFP36L1","LOC107384768",-0.000309580708922047,"677"
"ZFP36L1","zfp36l2",0.615603437434908,"677"
"ZFP36L1","zfp36l1",-0.00671886828886312,"677"
"ZFP36L2","LOC107380415",0.354650196125452,"678"
"ZFP37","LOC107372362",0.112084880874547,"7539"
"ZFP62","znf628",-0.0715528870593711,"643836"
"ZFP62","LOC107386728",-0.0142625838895217,"643836"
"ZFP62","LOC107388075",-0.00523396480562922,"643836"
"ZFP62","LOC107386146",-1.58780501783016,"643836"
"ZFP64","zfp64",0.00741790453529769,"55734"
"ZFP91-CNTF","LOC107375191",0.0153189944548228,"386607"
"ZFP92","LOC107385273",0.156644775765215,"139735"
"ZFPL1","zfpl1",0.0239545632992009,"7542"
"ZFPM1","zfpm1",-0.0246575477436336,"161882"
"ZFR","zfr",-0.0288677418839033,"51663"
"ZFR","LOC107393127",-0.0680225891309693,"51663"
"ZFR","LOC107374573",0.00933442201260725,"51663"
"ZFX","znf711",-0.378293628926182,"7543"
"ZFX","LOC107386418",0.912195618206876,"7543"
"ZFYVE1","LOC107395782",-0.0147854285338013,"53349"
"ZFYVE1","zfyve1",0.482537215931808,"53349"
"ZFYVE1","LOC107374242",-0.0118067348984122,"53349"
"ZFYVE16","LOC107395797",-0.0219161485722014,"9765"
"ZFYVE19","zfyve19",-0.576438723630847,"84936"
"ZFYVE21","zfyve21",0.804122012195351,"79038"
"ZFYVE27","zfyve27",0.12438602778903,"118813"
"ZFYVE28","zfyve28",1.02282473013568,"57732"
"ZFYVE9","zfyve9",-0.206979525527743,"9372"
"ZGPAT","zgpat",-0.0169847251027314,"84619"
"ZHX1","zhx1",-1.39916654105364,"11244"
"ZHX2","zhx2",0.155172435048596,"22882"
"ZHX2","LOC107394422",-0.756163129438752,"22882"
"ZHX3","zhx3",-0.520327501613313,"23051"
"ZHX3","LOC107391023",0.646743271381394,"23051"
"ZIC4","LOC107376155",-0.140255293135822,"84107"
"ZIM3","LOC107378650",0.0340416521332338,"114026"
"ZKSCAN2","LOC107395602",-0.0702160502513459,"342357"
"ZKSCAN2","LOC107377437",-0.607996026660658,"342357"
"ZKSCAN7","LOC107374395",0.00893154702093749,"55888"
"ZMAT2","zmat2",-0.592990557384573,"153527"
"ZMAT4","LOC107385912",0.0483802363593275,"79698"
"ZMAT5","zmat5",0.00649428674821925,"55954"
"ZMIZ1","zmiz1",1.2561887609628,"57178"
"ZMIZ1","LOC107373582",0.000287606872315453,"57178"
"ZMIZ2","zmiz2",0.060883204664366,"83637"
"ZMIZ2","LOC107386156",-0.182280236147683,"83637"
"ZMPSTE24","zmpste24",1.48902194060089,"10269"
"ZMYM1","LOC107383020",-0.0334731986899812,"79830"
"ZMYM2","zmym2",-0.604218588301721,"7750"
"ZMYM4","LOC107374474",-0.899376332980458,"9202"
"ZMYM4","LOC107394922",0.00166976554355167,"9202"
"ZMYM4","LOC107394924",-0.375613379320737,"9202"
"ZMYM4","LOC107396103",-2.35212438780115,"9202"
"ZMYND11","zmynd11",-0.00718065773863494,"10771"
"ZMYND19","zmynd19",-0.265020318767356,"116225"
"ZMYND8","LOC107391154",1.1845974466185,"23613"
"ZMYND8","LOC107385109",0.0924818686578956,"23613"
"ZNF106","LOC107377672",-0.189722671347475,"64397"
"ZNF106","znf106",-0.382339256836299,"64397"
"ZNF112","LOC107395562",0.0576904989952993,"7771"
"ZNF112","LOC107387082",0.000332383783290909,"7771"
"ZNF112","LOC107376631",0.0273373713900641,"7771"
"ZNF121","LOC107393627",-0.0118067348984122,"7675"
"ZNF131","znf131",-0.394659501529657,"7690"
"ZNF135","LOC107395921",0.277820693997677,"7694"
"ZNF143","znf143",-0.170310283773657,"7702"
"ZNF146","LOC107391911",0.710416286219595,"7705"
"ZNF146","LOC107395518",0.00345683883014181,"7705"
"ZNF146","LOC107373319",-0.203447722210144,"7705"
"ZNF146","LOC107393038",0.176627378203378,"7705"
"ZNF146","LOC107376842",0.0641821716144086,"7705"
